,index,type,title,release_year,plataforma,dur_min,dur_temp
17593,17593,Movie,"Love, Surreal and Odd",2017,netflix,95,min
17594,17594,TV Show,Mighty Little Bheem: Diwali,2019,netflix,1,Season
17595,17595,TV Show,MONKART,2017,netflix,1,Season
17596,17596,Movie,Seventeen,2019,netflix,100,min
17597,17597,TV Show,Spirit Riding Free: Pony Tales,2019,netflix,2,Seasons
17598,17598,Movie,Tatu,2017,netflix,101,min
17599,17599,Movie,Tell Me Who I Am,2019,netflix,86,min
17600,17600,Movie,The Laundromat,2019,netflix,96,min
17601,17601,TV Show,Toon,2017,netflix,2,Seasons
17602,17602,Movie,Up North,2018,netflix,99,min
17603,17603,Movie,Upstarts,2019,netflix,112,min
17604,17604,Movie,Verses of Love 2,2017,netflix,127,min
17605,17605,TV Show,Chosen,2019,netflix,2,Seasons
17606,17606,TV Show,THE UNLISTED,2019,netflix,1,Season
17607,17607,TV Show,Another Miss Oh,2016,netflix,1,Season
17608,17608,Movie,Ghosts of Sugar Land,2019,netflix,22,min
17609,17609,Movie,League of Legends Origins,2019,netflix,78,min
17610,17610,Movie,Park Na-rae: Glamour Warning,2019,netflix,63,min
17611,17611,TV Show,Second 20s,2015,netflix,1,Season
17612,17612,Movie,Sinister 2,2015,netflix,97,min
17613,17613,Movie,The Game Changers,2018,netflix,86,min
17614,17614,TV Show,Black Money Love,2014,netflix,1,Season
17615,17615,Movie,"Martin Matte: La vie, la mort...eh la la..!",2019,netflix,62,min
17616,17616,Movie,Street Flow,2019,netflix,96,min
17617,17617,TV Show,The Lies Within,2019,netflix,1,Season
17618,17618,Movie,Bygones Be Bygones,2017,netflix,104,min
17619,17619,Movie,El Camino: A Breaking Bad Movie,2019,netflix,123,min
17620,17620,Movie,Fractured,2019,netflix,100,min
17621,17621,TV Show,Insatiable,2019,netflix,2,Seasons
17622,17622,Movie,The Bling Lagosians,2019,netflix,99,min
17623,17623,Movie,The Forest of Love,2019,netflix,151,min
17624,17624,TV Show,The Hook Up Plan,2020,netflix,2,Seasons
17625,17625,Movie,The Influence,2019,netflix,102,min
17626,17626,TV Show,Beyblade Burst Turbo,2018,netflix,1,Season
17627,17627,Movie,GEN HOSHINO STADIUM TOUR “POP VIRUS”,2019,netflix,154,min
17628,17628,TV Show,Ultramarine Magmell,2019,netflix,1,Season
17629,17629,Movie,After,2019,netflix,106,min
17630,17630,Movie,Home Is Where the Killer Is,2019,netflix,87,min
17631,17631,TV Show,Rhythm + Flow,2019,netflix,1,Season
17632,17632,Movie,Deon Cole: Cole Hearted,2019,netflix,70,min
17633,17633,Movie,The Spooky Tale of Captain Underpants Hack-a-ween,2019,netflix,46,min
17634,17634,Movie,Love for Sale,2018,netflix,101,min
17635,17635,TV Show,Legend Quest: Masters of Myth,2019,netflix,1,Season
17636,17636,TV Show,My Country: The New Age,2019,netflix,1,Season
17637,17637,Movie,Noblemen,2019,netflix,109,min
17638,17638,Movie,A Plastic Ocean,2016,netflix,100,min
17639,17639,Movie,Brother in Love,2019,netflix,110,min
17640,17640,TV Show,Creeped Out,2019,netflix,2,Seasons
17641,17641,Movie,In the Tall Grass,2019,netflix,102,min
17642,17642,Movie,Kids on the Block,2019,netflix,102,min
17643,17643,TV Show,Peaky Blinders,2019,netflix,5,Seasons
17644,17644,TV Show,Raising Dion,2019,netflix,1,Season
17645,17645,TV Show,Rotten,2019,netflix,2,Seasons
17646,17646,TV Show,Super Monsters,2019,netflix,3,Seasons
17647,17647,Movie,Super Monsters: Vida's First Halloween,2019,netflix,24,min
17648,17648,TV Show,Seis Manos,2019,netflix,1,Season
17649,17649,TV Show,Living Undocumented,2019,netflix,1,Season
17650,17650,Movie,Ready to Mingle,2019,netflix,98,min
17651,17651,Movie,Salam - The First ****** Nobel Laureate,2018,netflix,76,min
17652,17652,TV Show,Cheese in the Trap,2016,netflix,1,Season
17653,17653,TV Show,Chicago Typewriter,2017,netflix,1,Season
17654,17654,TV Show,College Romance,2018,netflix,1,Season
17655,17655,TV Show,Engineering Girls,2018,netflix,1,Season
17656,17656,Movie,First Kiss,2018,netflix,90,min
17657,17657,TV Show,Girls Hostel,2018,netflix,1,Season
17658,17658,TV Show,Inmates,2017,netflix,1,Season
17659,17659,Movie,Limitless,2017,netflix,59,min
17660,17660,Movie,Little Baby Bum: Go Buster,2019,netflix,58,min
17661,17661,TV Show,Miniforce X,2018,netflix,1,Season
17662,17662,Movie,Nikki Glaser: Bangin’,2019,netflix,64,min
17663,17663,Movie,Rugrats in Paris: The Movie,2000,netflix,79,min
17664,17664,TV Show,The K2,2016,netflix,1,Season
17665,17665,TV Show,The Liar and His Lover,2017,netflix,1,Season
17666,17666,Movie,The Rugrats Movie,1998,netflix,81,min
17667,17667,Movie,The Squid and the Whale,2005,netflix,81,min
17668,17668,TV Show,Gotham,2019,netflix,5,Seasons
17669,17669,Movie,Mo Gilligan: Momentum,2019,netflix,64,min
17670,17670,Movie,Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,2019,netflix,45,min
17671,17671,Movie,TUNA GIRL,2019,netflix,90,min
17672,17672,TV Show,Bard of Blood,2019,netflix,1,Season
17673,17673,Movie,Deliha 2,2018,netflix,102,min
17674,17674,TV Show,El Marginal,2019,netflix,3,Seasons
17675,17675,Movie,In the Shadow of the Moon,2019,netflix,116,min
17676,17676,Movie,Sturgill Simpson Presents Sound & Fury,2019,netflix,42,min
17677,17677,Movie,Malaal,2019,netflix,133,min
17678,17678,Movie,The Grandmaster,2013,netflix,108,min
17679,17679,TV Show,The Inmate,2018,netflix,1,Season
17680,17680,TV Show,Abstract: The Art of Design,2019,netflix,2,Seasons
17681,17681,Movie,Birders,2019,netflix,38,min
17682,17682,TV Show,Glitch,2019,netflix,3,Seasons
17683,17683,Movie,Oh! Baby (Malayalam),2019,netflix,146,min
17684,17684,Movie,Oh! Baby (Tamil),2019,netflix,146,min
17685,17685,Movie,Inside Man: Most Wanted,2019,netflix,106,min
17686,17686,Movie,Jeff Dunham: Beside Himself,2019,netflix,58,min
17687,17687,Movie,Manmadhudu 2,2019,netflix,152,min
17688,17688,Movie,Under the Eiffel Tower,2018,netflix,87,min
17689,17689,Movie,Do Paise Ki Dhoop Chaar Aane Ki Baarish,2009,netflix,121,min
17690,17690,TV Show,Vagabond,2019,netflix,1,Season
17691,17691,Movie,Between Two Ferns: The Movie,2019,netflix,83,min
17692,17692,TV Show,Criminal: France,2019,netflix,1,Season
17693,17693,TV Show,Criminal: Germany,2019,netflix,1,Season
17694,17694,TV Show,Criminal: Spain,2019,netflix,1,Season
17695,17695,TV Show,Fastest Car,2019,netflix,2,Seasons
17696,17696,TV Show,Inside Bill's Brain: Decoding Bill Gates,2019,netflix,1,Season
17697,17697,TV Show,The Hockey Girls,2019,netflix,1,Season
17698,17698,Movie,Travel Mates 2,2018,netflix,111,min
17699,17699,Movie,True: Tricky Treat Day,2019,netflix,24,min
17700,17700,Movie,Kabir Singh,2019,netflix,171,min
17701,17701,TV Show,When the Camellia Blooms,2019,netflix,1,Season
17702,17702,Movie,Avengement,2019,netflix,88,min
17703,17703,Movie,Sebastian Maniscalco: What's Wrong with People?,2012,netflix,76,min
17704,17704,Movie,Los Tigres del Norte at Folsom Prison,2019,netflix,64,min
17705,17705,Movie,Steal a Pencil for Me,2006,netflix,94,min
17706,17706,TV Show,Surviving R. Kelly,2019,netflix,1,Season
17707,17707,Movie,Oh! Baby,2019,netflix,157,min
17708,17708,Movie,The Crystal Calls Making the Dark Crystal: Age of Resistance,2019,netflix,83,min
17709,17709,Movie,"Hello, Privilege. It's Me, Chelsea",2019,netflix,65,min
17710,17710,TV Show,Kabaneri of the Iron Fortress: The Battle of Unato,2019,netflix,1,Season
17711,17711,Movie,Locked on You,2018,netflix,105,min
17712,17712,TV Show,Marianne,2019,netflix,1,Season
17713,17713,Movie,Shanghai Fortress,2019,netflix,107,min
17714,17714,Movie,Tall Girl,2019,netflix,103,min
17715,17715,TV Show,Top Boy,2019,netflix,1,Season
17716,17716,TV Show,Unbelievable,2019,netflix,1,Season
17717,17717,TV Show,The I-Land,2019,netflix,1,Season
17718,17718,TV Show,"The Mind, Explained",2019,netflix,1,Season
17719,17719,Movie,Bill Burr: Paper Tiger,2019,netflix,67,min
17720,17720,Movie,Evelyn,2019,netflix,96,min
17721,17721,Movie,Article 15,2019,netflix,125,min
17722,17722,Movie,Care of Kancharapalem,2018,netflix,142,min
17723,17723,Movie,Ee Nagaraniki Emaindi,2018,netflix,133,min
17724,17724,Movie,Kill Me If You Dare,2019,netflix,100,min
17725,17725,TV Show,The Spy,2019,netflix,1,Season
17726,17726,Movie,American Factory: A Conversation with the Obamas,2019,netflix,10,min
17727,17727,Movie,Saawan,2016,netflix,128,min
17728,17728,Movie,Watchman,2019,netflix,93,min
17729,17729,Movie,Elena,2012,netflix,81,min
17730,17730,TV Show,Loo Loo Kids: Johny & Friends Musical Adventures,2016,netflix,1,Season
17731,17731,TV Show,Moving Art,2018,netflix,3,Seasons
17732,17732,TV Show,Naruto,2006,netflix,9,Seasons
17733,17733,Movie,Olmo & the Seagull,2014,netflix,82,min
17734,17734,TV Show,Serial Killer with Piers Morgan,2018,netflix,1,Season
17735,17735,Movie,Spookley the Square Pumpkin,2004,netflix,47,min
17736,17736,Movie,Uncle Naji in UAE,2019,netflix,95,min
17737,17737,TV Show,Luo Bao Bei,2018,netflix,1,Season
17738,17738,Movie,Back to School,2019,netflix,84,min
17739,17739,Movie,Feo pero sabroso,2018,netflix,91,min
17740,17740,Movie,Mi amigo Alexis,2019,netflix,102,min
17741,17741,TV Show,Styling Hollywood,2019,netflix,1,Season
17742,17742,TV Show,The Dark Crystal: Age of Resistance,2019,netflix,1,Season
17743,17743,TV Show,The Good Bandit,2018,netflix,1,Season
17744,17744,TV Show,True and the Rainbow Kingdom,2019,netflix,3,Seasons
17745,17745,Movie,Unbridled,2018,netflix,100,min
17746,17746,Movie,Falling Inn Love,2019,netflix,98,min
17747,17747,Movie,Kardec,2019,netflix,110,min
17748,17748,Movie,Travis Scott: Look Mom I Can Fly,2019,netflix,85,min
17749,17749,TV Show,Million Pound Menu,2019,netflix,2,Seasons
17750,17750,Movie,Dave Chappelle: Sticks & Stones,2019,netflix,66,min
17751,17751,Movie,Drink Drank Drunk,2016,netflix,92,min
17752,17752,TV Show,13 Reasons Why: Beyond the Reasons,2019,netflix,3,Seasons
17753,17753,TV Show,HERO MASK,2019,netflix,2,Seasons
17754,17754,Movie,Kaake Da Viyah,2019,netflix,133,min
17755,17755,Movie,Marriage Palace,2018,netflix,135,min
17756,17756,Movie,Mayday Life,2019,netflix,120,min
17757,17757,Movie,Saavat,2019,netflix,118,min
17758,17758,Movie,American Factory,2019,netflix,110,min
17759,17759,Movie,Game Over (Hindi Version),2019,netflix,98,min
17760,17760,Movie,Game Over (Tamil Version),2019,netflix,98,min
17761,17761,Movie,Game Over (Telugu Version),2019,netflix,98,min
17762,17762,TV Show,Hyperdrive,2019,netflix,1,Season
17763,17763,Movie,The Girl Allergic to Wi-Fi,2018,netflix,104,min
17764,17764,Movie,Our Planet - Behind The Scenes,2019,netflix,63,min
17765,17765,Movie,Simon Amstell: Set Free,2019,netflix,52,min
17766,17766,TV Show,45 rpm,2019,netflix,1,Season
17767,17767,TV Show,Apache: The Life of Carlos Tevez,2019,netflix,1,Season
17768,17768,TV Show,Better Than Us,2019,netflix,1,Season
17769,17769,TV Show,Diagnosis,2019,netflix,1,Season
17770,17770,TV Show,Green Frontier,2019,netflix,1,Season
17771,17771,Movie,Invader Zim: Enter the Florpus,2019,netflix,72,min
17772,17772,TV Show,MINDHUNTER,2019,netflix,2,Seasons
17773,17773,Movie,Selfless,2015,netflix,117,min
17774,17774,Movie,Sextuplets,2019,netflix,100,min
17775,17775,Movie,Super Monsters Back to School,2019,netflix,24,min
17776,17776,TV Show,The King's Avatar,2019,netflix,1,Season
17777,17777,Movie,The Little Switzerland,2019,netflix,86,min
17778,17778,TV Show,Victim Number 8,2018,netflix,1,Season
17779,17779,TV Show,Cannon Busters,2019,netflix,1,Season
17780,17780,TV Show,Sacred Games,2019,netflix,2,Seasons
17781,17781,TV Show,Til Death Do Us Part,2019,netflix,1,Season
17782,17782,Movie,Whindersson Nunes: Adult,2019,netflix,69,min
17783,17783,TV Show,Happy Jail,2019,netflix,1,Season
17784,17784,Movie,Uyare,2019,netflix,119,min
17785,17785,Movie,90 ML,2019,netflix,123,min
17786,17786,Movie,Calum von Moger: Unbroken,2019,netflix,93,min
17787,17787,Movie,Hasta los dientes,2018,netflix,109,min
17788,17788,TV Show,Knightfall,2019,netflix,2,Seasons
17789,17789,TV Show,DC Super Hero Girls,2019,netflix,1,Season
17790,17790,Movie,Colin Quinn: Red State Blue State,2019,netflix,66,min
17791,17791,TV Show,GLOW,2019,netflix,3,Seasons
17792,17792,TV Show,IZombie,2019,netflix,5,Seasons
17793,17793,Movie,Jaoon Kahan Bata Ae Dil,2018,netflix,107,min
17794,17794,Movie,Rocko's Modern Life: Static Cling,2019,netflix,46,min
17795,17795,TV Show,Sintonia,2019,netflix,1,Season
17796,17796,TV Show,The Family,2019,netflix,1,Season
17797,17797,TV Show,Bad Guys,2014,netflix,1,Season
17798,17798,TV Show,Dollar,2019,netflix,1,Season
17799,17799,TV Show,Jane The Virgin,2019,netflix,5,Seasons
17800,17800,TV Show,Let's Eat 2,2015,netflix,1,Season
17801,17801,TV Show,Let’s Eat,2013,netflix,1,Season
17802,17802,TV Show,Misaeng,2014,netflix,1,Season
17803,17803,TV Show,Oh My Ghost,2015,netflix,1,Season
17804,17804,TV Show,Reply 1994,2014,netflix,1,Season
17805,17805,TV Show,Reply 1997,2012,netflix,1,Season
17806,17806,TV Show,Wu Assassins,2019,netflix,1,Season
17807,17807,Movie,Badla,2019,netflix,117,min
17808,17808,Movie,Theo Von: No Offense,2016,netflix,67,min
17809,17809,Movie,Crazy Beautiful You,2015,netflix,114,min
17810,17810,Movie,I'm Brent Morin,2015,netflix,67,min
17811,17811,Movie,Jim Jefferies : BARE,2014,netflix,77,min
17812,17812,Movie,Screwball,2018,netflix,105,min
17813,17813,Movie,Sebastian Maniscalco: Why Would You Do That,2016,netflix,63,min
17814,17814,Movie,Enter the Anime,2019,netflix,59,min
17815,17815,TV Show,No Good Nick,2019,netflix,2,Seasons
17816,17816,Movie,No One Will Ever Know,2017,netflix,102,min
17817,17817,Movie,Misfit,2017,netflix,81,min
17818,17818,TV Show,Basketball or Nothing,2019,netflix,1,Season
17819,17819,Movie,Léa & I,2019,netflix,84,min
17820,17820,Movie,Otherhood,2019,netflix,101,min
17821,17821,Movie,Uriyadi 2,2019,netflix,116,min
17822,17822,Movie,Manu,2018,netflix,177,min
17823,17823,TV Show,Sleepless Society: Nyctophobia,2019,netflix,1,Season
17824,17824,TV Show,The Letdown,2019,netflix,2,Seasons
17825,17825,Movie,The Red Sea Diving Resort,2019,netflix,130,min
17826,17826,Movie,Whitney Cummings: Can I Touch It?,2019,netflix,59,min
17827,17827,TV Show,Twelve Forever,2019,netflix,1,Season
17828,17828,Movie,Boi,2018,netflix,111,min
17829,17829,Movie,Eerie,2019,netflix,100,min
17830,17830,Movie,Girls With Balls,2019,netflix,77,min
17831,17831,TV Show,My First First Love,2019,netflix,2,Seasons
17832,17832,Movie,The Son,2019,netflix,93,min
17833,17833,TV Show,Another Life,2019,netflix,1,Season
17834,17834,Movie,The Great Hack,2019,netflix,114,min
17835,17835,TV Show,Beat Bugs,2018,netflix,3,Seasons
17836,17836,Movie,D.L. Hughley: Contrarian,2018,netflix,58,min
17837,17837,Movie,Demetri Martin: The Overthinker,2018,netflix,56,min
17838,17838,Movie,The Beast Stalker,2008,netflix,110,min
17839,17839,Movie,The Midas Touch,2013,netflix,98,min
17840,17840,Movie,The Twins Effect II,2004,netflix,106,min
17841,17841,Movie,Twins Mission,2007,netflix,102,min
17842,17842,TV Show,Sexy Central,2019,netflix,1,Season
17843,17843,Movie,"¡Ay, mi madre!",2019,netflix,81,min
17844,17844,TV Show,Comedians in Cars Getting Coffee,2019,netflix,6,Seasons
17845,17845,TV Show,The Epic Tales of Captain Underpants,2019,netflix,3,Seasons
17846,17846,TV Show,Typewriter,2019,netflix,1,Season
17847,17847,TV Show,Rookie Historian Goo Hae-Ryung,2019,netflix,1,Season
17848,17848,Movie,Secret Obsession,2019,netflix,98,min
17849,17849,Movie,Mauli,2018,netflix,136,min
17850,17850,TV Show,Pinky Malinky,2019,netflix,3,Seasons
17851,17851,TV Show,Unrequited Love,2019,netflix,1,Season
17852,17852,Movie,Bogda,2018,netflix,161,min
17853,17853,Movie,"Frankenstein’s Monster’s Monster, Frankenstein",2019,netflix,32,min
17854,17854,TV Show,Angel Beats!,2010,netflix,1,Season
17855,17855,TV Show,Anohana: The Flower We Saw That Day,2011,netflix,1,Season
17856,17856,TV Show,God Eater,2015,netflix,1,Season
17857,17857,TV Show,GRANBLUE FANTASY the Animation,2017,netflix,1,Season
17858,17858,TV Show,3Below: Tales of Arcadia,2019,netflix,2,Seasons
17859,17859,Movie,4L,2019,netflix,105,min
17860,17860,TV Show,Bonus Family,2019,netflix,3,Seasons
17861,17861,Movie,Cities of Last Things,2018,netflix,106,min
17862,17862,TV Show,Extreme Engagement,2019,netflix,1,Season
17863,17863,Movie,Kidnapping Stella,2019,netflix,90,min
17864,17864,TV Show,One Spring Night,2019,netflix,1,Season
17865,17865,TV Show,PILI Fantasy: War of Dragons,2019,netflix,1,Season
17866,17866,Movie,Point Blank,2019,netflix,87,min
17867,17867,Movie,The Milk System,2017,netflix,91,min
17868,17868,TV Show,True Tunes,2019,netflix,1,Season
17869,17869,Movie,Parchís: the Documentary,2019,netflix,106,min
17870,17870,Movie,Aziz Ansari: RIGHT NOW,2019,netflix,65,min
17871,17871,TV Show,Free Rein,2019,netflix,3,Seasons
17872,17872,Movie,"River, el más grande siempre",2019,netflix,105,min
17873,17873,TV Show,The Legend of White Snake,2019,netflix,1,Season
17874,17874,Movie,Cristina,2016,netflix,40,min
17875,17875,TV Show,Kakegurui,2019,netflix,2,Seasons
17876,17876,TV Show,Stranger Things,2019,netflix,3,Seasons
17877,17877,TV Show,The Last Czars,2019,netflix,1,Season
17878,17878,TV Show,Yummy Mummies,2019,netflix,2,Seasons
17879,17879,TV Show,Bangkok Love Stories: Objects of Affection,2019,netflix,1,Season
17880,17880,TV Show,Bangkok Love Stories: Plead,2019,netflix,1,Season
17881,17881,TV Show,Designated Survivor: 60 Days,2019,netflix,1,Season
17882,17882,TV Show,DreamWorks Kung Fu Panda Awesome Secrets,2008,netflix,1,Season
17883,17883,TV Show,Hatchimals | Adventures in Hatchtopia,2018,netflix,2,Seasons
17884,17884,Movie,Katherine Ryan: Glitter Room,2019,netflix,66,min
17885,17885,TV Show,Molang,2015,netflix,1,Season
17886,17886,TV Show,Rabbids Invasion,2018,netflix,1,Season
17887,17887,TV Show,Record of Grancrest War,2018,netflix,1,Season
17888,17888,Movie,War Against Women,2013,netflix,61,min
17889,17889,Movie,Inhuman Kiss,2019,netflix,122,min
17890,17890,Movie,Romeo Akbar Walter,2019,netflix,141,min
17891,17891,TV Show,Scare Tactics,2011,netflix,2,Seasons
17892,17892,Movie,Super Deluxe,2019,netflix,176,min
17893,17893,TV Show,Dope,2019,netflix,3,Seasons
17894,17894,Movie,El testigo,2018,netflix,73,min
17895,17895,TV Show,Exhibit A,2019,netflix,1,Season
17896,17896,TV Show,Instant Hotel,2019,netflix,2,Seasons
17897,17897,Movie,La Leyenda del Diamante,2017,netflix,87,min
17898,17898,TV Show,Motown Magic,2019,netflix,2,Seasons
17899,17899,TV Show,Paquita Salas,2018,netflix,3,Seasons
17900,17900,Movie,ANIMA,2019,netflix,15,min
17901,17901,TV Show,Answer for Heaven,2019,netflix,1,Season
17902,17902,Movie,Daniel Sosa: Maleducado,2019,netflix,55,min
17903,17903,Movie,Hikaru Utada Laughter in the Dark Tour 2018,2018,netflix,141,min
17904,17904,Movie,Kahaani,2012,netflix,122,min
17905,17905,Movie,Unbroken,2019,netflix,109,min
17906,17906,Movie,Mike Epps: Only One Mike,2019,netflix,63,min
17907,17907,TV Show,Forest of Piano,2019,netflix,2,Seasons
17908,17908,Movie,Triple Threat,2019,netflix,96,min
17909,17909,Movie,Blood Will Tell,2019,netflix,113,min
17910,17910,TV Show,Bolívar,2019,netflix,1,Season
17911,17911,Movie,EVANGELION: DEATH (TRUE)²,1998,netflix,69,min
17912,17912,TV Show,Girls Incarcerated,2019,netflix,2,Seasons
17913,17913,TV Show,Go! Live Your Way,2019,netflix,2,Seasons
17914,17914,TV Show,Magi: The Labyrinth of Magic,2013,netflix,2,Seasons
17915,17915,TV Show,Neon Genesis Evangelion,1995,netflix,1,Season
17916,17916,TV Show,Shooter,2018,netflix,3,Seasons
17917,17917,TV Show,The Casketeers,2019,netflix,2,Seasons
17918,17918,TV Show,The Confession Tapes,2019,netflix,2,Seasons
17919,17919,Movie,The End of Evangelion,1997,netflix,87,min
17920,17920,Movie,Rakkhosh,2019,netflix,116,min
17921,17921,Movie,The Wolf's Call,2019,netflix,116,min
